               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 115,            0.025758,            0.010859,           0.0075743,             0.99707,                   1,               0.995,             0.80395,            0.011006,           0.0028642,           0.0016758,            0.004357,            0.004357,            0.004357
                 116,            0.026011,            0.011199,           0.0068719,             0.99648,                   1,               0.995,             0.79739,            0.011513,           0.0028865,           0.0017159,           0.0043075,           0.0043075,           0.0043075
                 117,             0.02277,           0.0093801,           0.0068054,             0.99717,                   1,               0.995,             0.81782,            0.011103,           0.0028721,           0.0016858,            0.004258,            0.004258,            0.004258
                 118,            0.027985,            0.010887,           0.0074978,             0.99586,                   1,               0.995,             0.80938,           0.0097446,           0.0027874,           0.0017525,           0.0042085,           0.0042085,           0.0042085
                 119,            0.021847,            0.011677,           0.0078761,             0.99609,             0.98868,               0.995,             0.79834,            0.011598,           0.0029564,           0.0018197,            0.004159,            0.004159,            0.004159
                 120,            0.027725,            0.011015,           0.0060355,             0.99167,             0.99848,               0.995,             0.80478,            0.011624,           0.0030824,           0.0017496,           0.0041095,           0.0041095,           0.0041095
                 121,            0.025559,            0.010968,           0.0059247,             0.99815,                   1,               0.995,             0.80659,           0.0099321,           0.0031376,           0.0016005,             0.00406,             0.00406,             0.00406
                 122,            0.025158,            0.010731,           0.0076328,             0.99802,                   1,               0.995,             0.80761,           0.0093786,           0.0031036,           0.0016129,           0.0040105,           0.0040105,           0.0040105
                 123,            0.025624,            0.010118,           0.0088349,             0.99702,                   1,               0.995,             0.80268,             0.01062,           0.0031907,            0.001644,            0.003961,            0.003961,            0.003961
                 124,            0.025611,            0.011339,           0.0056657,             0.99681,                   1,               0.995,             0.79576,             0.01071,             0.00312,           0.0016579,           0.0039115,           0.0039115,           0.0039115
                 125,             0.02648,            0.013284,           0.0076729,             0.99749,                   1,               0.995,             0.82532,           0.0097102,           0.0029781,           0.0015594,            0.003862,            0.003862,            0.003862
                 126,            0.027135,            0.010404,           0.0089349,             0.99804,                   1,               0.995,             0.81997,           0.0098296,           0.0028264,           0.0015151,           0.0038125,           0.0038125,           0.0038125
                 127,            0.026241,            0.012258,            0.006517,             0.99818,                   1,               0.995,             0.83779,           0.0087819,           0.0028284,            0.001472,            0.003763,            0.003763,            0.003763
                 128,            0.022552,           0.0091547,           0.0042476,             0.99828,                   1,               0.995,             0.81747,            0.010854,           0.0028953,            0.001467,           0.0037135,           0.0037135,           0.0037135
                 129,            0.025098,            0.011586,           0.0052531,             0.99833,                   1,               0.995,             0.79596,            0.011415,           0.0029656,           0.0014514,            0.003664,            0.003664,            0.003664
                 130,            0.023876,           0.0099712,           0.0066552,             0.99827,                   1,               0.995,              0.8502,           0.0087104,           0.0028371,           0.0014375,           0.0036145,           0.0036145,           0.0036145
                 131,            0.021718,            0.010322,           0.0057753,             0.99829,                   1,               0.995,             0.83782,           0.0099416,            0.002789,           0.0014168,            0.003565,            0.003565,            0.003565
                 132,            0.022832,            0.010091,            0.005428,             0.99823,                   1,               0.995,             0.85112,           0.0077546,           0.0026903,           0.0014115,           0.0035155,           0.0035155,           0.0035155
                 133,            0.021211,            0.010854,           0.0066514,             0.99842,                   1,               0.995,             0.85269,           0.0089338,           0.0026518,           0.0013798,            0.003466,            0.003466,            0.003466
                 134,            0.021681,            0.010466,           0.0041806,             0.99829,                   1,               0.995,             0.83419,           0.0095149,           0.0026666,           0.0013725,           0.0034165,           0.0034165,           0.0034165
                 135,            0.020681,            0.009405,           0.0069661,             0.99793,                   1,               0.995,             0.84841,           0.0094446,           0.0026403,           0.0013668,            0.003367,            0.003367,            0.003367
                 136,            0.024693,            0.011472,           0.0069922,             0.99779,                   1,               0.995,             0.85123,           0.0088145,           0.0026576,           0.0013605,           0.0033175,           0.0033175,           0.0033175
                 137,            0.020847,           0.0096673,           0.0066843,             0.99805,                   1,               0.995,             0.85617,            0.008297,           0.0025402,            0.001335,            0.003268,            0.003268,            0.003268
                 138,            0.020818,            0.010213,           0.0066577,             0.99804,                   1,               0.995,             0.86226,           0.0071655,           0.0024959,           0.0013476,           0.0032185,           0.0032185,           0.0032185
                 139,            0.019388,           0.0098092,           0.0053918,             0.99801,                   1,               0.995,              0.8582,           0.0084581,           0.0024899,           0.0013636,            0.003169,            0.003169,            0.003169
                 140,            0.022539,            0.011884,           0.0067192,             0.99786,                   1,               0.995,             0.85183,           0.0088627,           0.0025398,           0.0013768,           0.0031195,           0.0031195,           0.0031195
                 141,            0.021822,            0.010774,           0.0054206,             0.99763,                   1,               0.995,             0.84399,           0.0095753,           0.0026943,           0.0013242,             0.00307,             0.00307,             0.00307
                 142,            0.024191,            0.009762,           0.0072046,              0.9973,                   1,               0.995,             0.84162,           0.0089263,           0.0027235,           0.0012978,           0.0030205,           0.0030205,           0.0030205
                 143,            0.022831,            0.010393,           0.0077978,             0.99709,                   1,               0.995,             0.84012,           0.0097115,           0.0027629,           0.0012456,            0.002971,            0.002971,            0.002971
                 144,            0.022748,            0.010634,            0.011512,             0.99733,                   1,               0.995,             0.84844,           0.0090324,           0.0026545,           0.0012271,           0.0029215,           0.0029215,           0.0029215
                 145,             0.02234,            0.010075,           0.0055782,             0.99748,                   1,               0.995,             0.86231,           0.0083739,           0.0026914,           0.0012123,            0.002872,            0.002872,            0.002872
                 146,            0.020787,           0.0091772,           0.0082086,             0.99774,                   1,               0.995,             0.85681,           0.0089156,           0.0028659,           0.0012165,           0.0028225,           0.0028225,           0.0028225
                 147,            0.019861,           0.0096554,            0.006918,             0.99783,                   1,               0.995,             0.82826,           0.0093237,           0.0029729,           0.0012137,            0.002773,            0.002773,            0.002773
                 148,            0.022641,            0.011214,           0.0048691,              0.9979,                   1,               0.995,             0.84796,           0.0078248,           0.0028845,           0.0012143,           0.0027235,           0.0027235,           0.0027235
                 149,             0.02126,           0.0085567,           0.0039109,             0.99796,                   1,               0.995,             0.87812,           0.0077645,           0.0027034,             0.00119,            0.002674,            0.002674,            0.002674
                 150,            0.021688,            0.010133,           0.0045503,             0.99781,                   1,               0.995,             0.87748,           0.0084864,           0.0026909,           0.0011784,           0.0026245,           0.0026245,           0.0026245
                 151,            0.020559,            0.010087,           0.0066516,             0.99796,                   1,               0.995,             0.88658,            0.008074,           0.0025223,           0.0011314,            0.002575,            0.002575,            0.002575
                 152,            0.022275,           0.0092978,           0.0068561,             0.99821,                   1,               0.995,             0.87227,           0.0078654,            0.002478,           0.0011154,           0.0025255,           0.0025255,           0.0025255
                 153,            0.022185,            0.010524,           0.0049276,             0.99799,                   1,               0.995,             0.89664,           0.0075072,           0.0024126,           0.0011006,            0.002476,            0.002476,            0.002476
                 154,            0.023012,            0.010166,           0.0052663,             0.99794,                   1,               0.995,             0.87645,           0.0072701,           0.0024432,           0.0010963,           0.0024265,           0.0024265,           0.0024265
                 155,            0.021308,            0.011333,           0.0053131,              0.9983,                   1,               0.995,             0.86172,           0.0077536,           0.0026132,           0.0010901,            0.002377,            0.002377,            0.002377
                 156,            0.020008,            0.009205,           0.0070281,             0.99827,                   1,               0.995,             0.86814,            0.007912,           0.0026141,           0.0010877,           0.0023275,           0.0023275,           0.0023275
